77174, mattr-
152118, iPenguin
10707, tencherry10
28269277, ptiyo
265504, pakdel
9617, perihelion
304023, KrissN
33948, umbrant
99679, riyad
125428, daviddamerell
63430, smarter
1763604, m6sec
1503769, Montel
1834781, davex25
814315, jravasi
152430, child
752285, nicolar
15848, tdfischer
1007162, kyle-johnson
5918, cyberfox
22344451, CDC86
2148474, charliebruce
631178, dinoboy197
668269, mszoernyi
5520, deadprogram
5917, jmatt
3230, wizardwerdna
5517, xenoterracide
488515, lmars
3346, bergie
1742, kana
8530623, brammool
104078, b4winckler
81904, splhack
3487, nico
111384, douglasdrumz
1852647, jpetrie
304352, Shirk
1570964, rhendric
1017, jjgod
943423, ichizok
3311113, chdiza
2748, jmah
6104, jasonlong
949228, jirutka
111870, s4y
3022405, skymoo
260084, osheroff
88481, vatic42
354230, bdesham
2989584, lapofran
361496, knl
1450918, Screwtapello
1501680, tkonolige
6217610, zebHub
224304, steakknife
6197, bak
320252, ericcong
428, parabuzzle
6598971, gmlewis
13501, ged
4243, lego-zz
6044, asierra
6040, mikE83
6085, alexs
1110, djwhitt
6120, freireag
567, purzelrakete
321, mlins
306052, richmeyers
74743, coffeeaddict
70469, adrienkohlbecker
123218, denisahearn
276684, ironMann
361435, MaxGfeller
125612, p
116316, npj
928024, doitdistributed
4622, netinlet
1255290, xtr3me
17050, hoelbing
12285, yhara
1256, dougal
17525, kozy
5883, keane
988558, manish-shrivastava
10076, claudiob
46910, jtriley
22706, ashcrow
308296, agrif
172888, adamgilman
13564, ezyang
3853, justinabrahms
658303, MarkNenadov
201155, aquarion
3857645, alex-datadog
402454, eminence
9820, anfedorov
112889, cborgolte
115059, jmhobbs
902993, kiril
55747, mjpizz
583358, thunfischbrot
879349, asinovski
71553, nixon
6184, tadman
6110, graywh
6193, jmesnil
26594, rtyler
225823, bruceadams
68641, claymation
243852, dbroeglin
1819618, mnadel
430, nz
652, jasonf
54260, tute
4550, mike-burns
2154282, betesh
3020626, maclover7
103968, dgynn
4919094, aboutqx
27087, Sporky023
1216011, soramugi
3432639, sidraval
523089, mschulkind
1329716, princemaple
10766, morgoth
405271, alexgodin
1431996, nickrivadeneira
146249, cavi21
198, croaky
35861, georgebrock
6528, xuanxu
43840, murbanski
109216, fxposter
6279, wparsons
11417, malept
2163, patoh
6299, fjolnir
4323941, kenem
71225, rounders
1510193, mwolson
15347184, disumu
6235, hober
4054496, rgmorris
1305810, gkeramidas
833999, lektu
237487, manateelazycat
3629383, monnier
5841, stuartloxton
30314, jschank
4746, toland
96253, dreinavarro
441016, bacrossland
54091, edk
1372168, simonjsmithuk
6409, cmorss
12642, kamipo
350807, kaspth
1080678, eileencodes
567626, vipulnsward
2512, redsquirrel
6425, lulurun
6432, OwlManAtt
41155, seckar
83449, smartinez87
3892, oscardelben
167841, leonbreedt
3509, tarmo
3749, clemens
1220, csshsh
20390, tomlea
11580, sumbach
2981, karnowski
116714, mtnygard
250230, relevance-deploy
32535, shayfrendt
11263, ashebanow
24476, daemianmack
1425, gdagley
27258, jessmartin
161217, brentonashworth
28521, candera
2437, duff
49165, goodmike
900870, nortonstreet
6384, jmathai
6446, vboctor
17833, adaptive
959246, TravisCarden
449891, dregad
319317, atrol
5928, ciriarte
1482, gaubert
39900, pierrickm
18671, ehaselwanter
15886656, shortcut-kinder
6571, kematzy
6599, jacmet
6608, scharris
5988, obeattie
27786, steveklabnik
375, augustl
1994, kavu
6637, TTimo
484626, lxp
5169, guitsaru
6094, ahoward
6826, infinityb
2702, lucasefe
6714, pizgin
16111, rizwanreza
2629, jaimeiniesta
14514, rohit
13071, cassiomarques
4736, rsim
1551, abradburne
16201, fonemstr
6153, icefox
21070, elcuco
65656, kreed
10769, Limoto
10643, zx2c4
66230, gzsombor
13814, bks
18657, kbal
72515, axasia
76698, vipw
7536, torarnv
28305, porphyr
16572, jkufner
110396, lohrun
10500, daniel-kun
9737, LEW21
16859, smart2128
31200, abique
10814, user-none
58846, mwenge
1486, tronical
7288, ariya
3575, agateau
12680, Chaz6
548483, kendersec
120264, bluebrother
98854, cg9999
6740, ynadji
4259, schleyfox
3563, zippy
9129, somanyfish
8418467, ericproulx
748094, juampi
445759, rickychilcott
5519675, philipqnguyen
1598537, astuyve
15823984, Aaron-Lerner
164400, carpodaster
2600676, chaman
5949, jesse
356771, nemurimasu
4325587, talyssonoc
318654, sunchess
25550, gaizka
14054011, fivepapertigers
896758, gkopylov
11665980, tuned-up
200916, paveltyk
14349, dlackty
344684, tam-vo
61635, introkun
1282182, melekes
14060, austinrfnd
81871, brendon
567979, Skudo
37591, jdrago999
3904, mwhuss
16396, jasoncheow
357458, gaelian
12031118, rueckerl
25421, benhamill
24826, mcary
2840, akitaonrails
84273, bensomers
1429775, clok
17709, pauldowman
3608, robc
81826, jhollinger
276834, kytrinyx
251723, heironimus
44833, lucianosousa
315490, cullepm3
6951, pedrodelgallego
282892, kernelzin
4517, dwaite
3405, jaywhy
281871, retnuh
1721, jeremydurham
16188, seydar
4479, kwatch
14293, cremes
6774, mainej
97684, treydempsey
3458, kentaro
79942, OpenSourceAlchemist
6118, danlucraft
134965, tjpeden
2895, aub
2029, garethr
6927, conanite
12632, fogus
31485, foobarfighter
50041, erikstmartin
22630, stevestmartin
1780, infused
1137, ovelar
6851, fixlr
6942, twpayne
7277, randito
6712, darius
2057, trak3r
7130, ssoroka
9761, duelinmarkers
8861, jdevine
5824, rowland
18359, mariuz
7705623, fernandobatels
55367, legiar
7906, zedalaye
6994, martyn
1068525, olliebennett
6998, dausech
7000, vaanisharma
6941, liquidz
6642, luizirber
7014, igorgue
7022, minesh
4057, tra
35966, mnoack
48593, zaius
58702, jagthedrummer
129096, joelvh
16054, plukevdh
225, mjankowski
9063, tkadom
25377, adriand
346774, aclemons
20147, drsharp
2101, ericstewart
14960, yinhm
64270, jaygooby
2689341, LasseRafn
12058, carpeliam
6088679, seandilda
5423, ssinghi
16723, kuahyeow
5176410, wellmatchdev
196633, corlinus
468237, qen
12601, vfiodor
7042, petertodd
509, dbr
2233956, akngs
86850, monkstone
60211, jurisgalang
10811, grossbart
4983, peterkrenn
59608, fjenett
2609, mchung
28565, maxhawkins
10043, jandot
52344, endymion
21406, murasesyuka
22369, arirubinstein
15115, utgarda
638351, joannecheng
287268, jdan
913275, pedrozath
115676, yush
25427, amirmanji
944, scivi
5262, locusf
5166, directeur
2628, mattfoster
671378, kevinsawicki
5508, scotfl
3304, shenie
5892, Fluxx
4321, jiku
2712036, nathanaelg
515293, groe
281812, atipugin
3586, jmonteiro
1406203, randycoulman
1530064, chancedowns
36873, davidcelis
93578, biow0lf
620295, ktdreyer
97317, mipearson
30018, rob-at-thewebfellas
886797, ygelfand
119619, arion
207933, liveh2o
131281, andreychernih
264400, Envek
26228, atd
66215, abartov
329800, abrandoned
978899, bricker
191, crigor
722544, epidemian
241633, dmeremyanin
1113422, endoscient
5492, rubiety
7166, mikedamage
6511, nesquena
12827, ptzn
48771, ximus
27876, feipeng
6454, johnw188
2021, siebertm
5774, pkordel
7198, jimmydo
7205, salvator
7216, afolmert
8723, majesticuser
3727, thechrisoshow
7371, mcmire
170937, tmcgilchrist
11917, nickcharlton
5165, showaltb
89965, drapergeek
4701, matflores
30027, terceiro
30984, kron4eg
1800981, carlesjove
32717, kant
7250, steppicrew
7585, Searle
7477, nbudin
8506, tristandunn
2651, bmaland
7268, Amunds
1544, newtonapple
6725, jdg
50668, jimmybaker
5723, madx
29814, ingemar
7331, thepatrick
608404, denizt
1331742, oskarirauta
13697, tcurdt
26873, jcalado
8429, kmtrowbr
7334, dang
548, bct
503804, wvengen
593982, heidita
22148, samg
14433, trevorsmith
29153, radiospiel
105565, amiryal
4486, madmax
28474, nurey
53007, mendable
371191, kslazarev
1452075, alexeymorozov
2414, richievos
151892, sce
1876230, jogaco
6755, ambrice
7376, gabrielsaldana
3527, TomK32
2543, jacques
7401, joshuar
4754654, alinefr
3668, andriytyurnikov
658, stephencelis
17409636, g-arjones
6809836, goldhoorn
7943934, planthaber
7878454, malter
5468166, 2maz
160834, jakobs
7935404, jmachowinski
7421, kuro
881, neves
6572161, wseng
7446, alibby
4088, qzio
1246, alphabetum
12992, wyhaines
7467, CodeMonkeySteve
11807, esad
2417, mghaught
5810, mario
661, benr75
7502, heracek
7370, steev
7103, gmallard
3913, mynyml
10731, boowebb
7529, sroccaserra
5158, assaf
5470, Empact
3675, gerrit
473, choonkeat
7558, fmondora
6251, vbehar
7576, pzingg
7578, nfirvine
7588, mawiza
1037335, sam-wan
9242, GrrrD
354492, arjunsanyal
6221, jamessqr
7841, trmsjj
8103, zenwheel
8497, trmsbuilds
32656, dstnbrkr
7607, bert
17509, lambert
1977760, arcadepro
5149, ciaranlee
5661, noelrappin
3277, smtm
1797, codemac
41680, raytiley
8104, BDizzle
5828, gingerhendrix
448, intabulas
4834981, boybeater
3777, bart9h
25167, timo
3781, bogado
7734, zed9h
474217, AMDmi3
29619, xyphor
7944, johnmuhl
7255, svoop
49883, bosko
2909, jcn
7694, bwghughes
240, bryanl
6294, lorenjohnson
33799, pascaln
1749, mdk
3243, avdgaag
6063, fabianbuch
19260, mattwynne
21065409, jaysonesmith
2105308, brasmusson
450628, os97673
9792, josephwilk
976767, jimvm
4685, chrismdp
829178, nodo
5115928, danascheider
2407, Peeja
18184, dcadenas
116790, ghnatiuk
62377, MadsBuus
43266, msassak
516124, johnvoloski
5101, tmak
9316813, xtrasimplicity
144819, tom025
856, cavalle
2160, kakutani
33472, andreacampi
4578, baldwindavid
3275, leewbutler
2720, fesplugas
4356, eriktigerholm
5188, phillipoertel
227276, jmeiss
14477, flype
48745, phoet
13902, matteon
854188, baban
63860, tkoenig
55939, johngrimes
7712, oruen
69353, nedbaldessin
111561, tordans
80978, lucasmazza
2797, masone
128425, denniscastro
182306, joel1di1
17650, bradphelan
79768, enriclluelles
146374, gkleiman
616132, karolsarnacki
13613, kamarcum
47983, njorden
65270, nunobaldaia
2623, copumpkin
7751, AustinWise
12122, mrichter
2090, abedra
3869, zachhale
45445, caldwell
56747, markhepburn
176564, yoshinari-nomura
24027, bbigras
73888, d2207197
172693, maverickwoo
5506, dongbin
7520, ctice
5261, matthewtodd
7228, danielegozzi
15857, MrGossett
855918, kimrgrey
421488, petergoldstein
13948, xymbol
1018543, PikachuEXE
85859, nburkley
811258, jhdavids8
561827, shioyama
140718, gaganawhad
498185, kshnurov
807110, padi
12669, ifesdjeen
65950, olivierlacan
690217, tomtastico
203813, aduffeck
15241, nagybence
6097, jjb
416575, frewsxcv
2618, Gregg
19151, jimbob
93816, sorin-ionescu
232139, ColinHebert
121621, To1ne
2073, imajes
48613, betawaffle
224922, lunaryorn
164806, curiousstranger
717544, oknowton
68183, mrtazz
77589, steeef
62583, clauswitt
103989, svnlto
63278, trcjr
3342, gerhard
61381, JNRowe
93846, indrajitr
34699, nanotech
7854, nel
300226, Rixius
13994, tjkirch
19076, kremso
117643, ghedo
16963, csexton
21236, Gozala
6444, jreese
6225, danielwanja
7827, mkuhn
10236, knu
60382, kitamomonga
9913968, chris-reeves
3384534, weshatheleopard
452161, gavingmiller
207671, mmorearty
23983, philou
1050, calavera
1203021, agarcher
61285, mamantoha
437360, ohaibbq
6722, taweili
122640, gpherguson
49975, jweir
290859, lrowe
3332, dan-manges
17625, ph7
7849, booch
4146, iamjwc
756540, rubenvincenten
468025, StephenClouse
140057, Grimsbain
60002, freebaser
150411, leks0d
15069, trptcolin
3687, tekin
158, thewoolleyman
150953, brantb
7056, kesor
385824, oscarucb
50617, josb
1192, paltman
524426, LearningStation
7902, draganbabic
9907304, craig-davis
200904, gimler
451236, zufrieden
64672, petri
773549, roylodder
531322, gurkavcu
10185, dalager
7908, urandom
5342, deepakjois
7737, rlisowski
203471, javornikolov
1398171, jgebal
81067, substars
1119601, jtrull
34115, gacha
43904, kubo
802486, flash-gordon
514366, Oleh-ua
10409, apeiros
121888, wcmatthysen
4345096, bpom
375688, serii833
1048, arunthampi
118158, edtsech
12481, coderberry
25254, tj
252, vangberg
23423, trans
14111, bdimcheff
4790, karmi
69933, Ptico
14123, Aupajo
60604, dannytatom
11515, dopin
16794, undees
563045, leonardjo
58416, davec
2843, tsykoduk
4395, matsuu
7965, rjmackay
32092, LordJZ
440624, networm
7518, santana
14696, skaue
7982, rzownir
7919, planetbeing
417043, theuni
7907, mhl
60826, rentalcustard
4196, hadley
86978, wch
7989, reubencornel
7992, jicknan
3830, porras
2429, jwulff
1221, levinalex
160829, jdleesmiller
8876, paddor
3765307, mattinbits
1453027, arohr
3179, captblanket
5931, jmay
36036, JuanC
26832, hasimo
4524, alsemyonov
583995, JasonBarnabe
11915, miketierney
179534, stereobooster
45040, cweider
500554, luke-gru
52836, fernandoluizao
389829, lesio
69794, abernardes
9155, eduardofiorezi
148989, esasse
5107, kivanio
653888, aquinofb
105491, stjhimy
1553578, megabga
8738, nuxlli
31536, fernandogomes
342931, gabrielengel
4085357, jmscarpa
9163, marcelojunior
1059663, pettersonfaria
29274, fellix
55119, uchoaaa
64757, rodrigomanhaes
12941, smbrant
24015, albertobraschi
20794, dannnylo
10518, frankmt
64996, alexcrichton
47749, bnferguson
602654, xtian
6001112, takestar15
172617, jrmyward
116518, leonid-shevtsov
16389, ryana
2289, zeke
4060, derailed
2498, patrickt
10502, ZenCocoon
6474, nikz
3542, pluskid
8030, astine
1677, brendano
45159, gphat
156810, rvoicilas
542980, jeffstyr
13416, qhoxie
1187147, agargenta
53179, zuercher
54018, matterkkila
446308, hito-asa
700385, alex-hofsteede
122822, szegedi
110455, bengl
161162, hugohallqvist
176572, mattparlane
17752, maw
15367484, ReadmeCritic
316049, travisbrown
173918, trustin
551284, halfnelson
657642, okapies
6675, xman
163115, dnet
467900, zooko
8052, valdar
24843, lynwis
4735, klauern
8072, ayb
631966, likebees
8074, grigio
34758, Dariusp
4403354, karfas
13352, cpojer
109243, arian
27246, ibolmo
7131, kamicane
13230, anutron
28530, fabiomcosta
5614559, SergioCrisostomo
70904, appden
63054, fakedarren
87300, kentaromiura
46033, GCheung55
46655, darkwing
6855, 3n
13947, tomocchino
19917, gonchuki
11734, w00fz
54362, eerne
155998, olvlvl
7322668, ibolmotest
63648, sebmarkbage
119500, DimitarChristoff
3080844, okolvik
124363, barryvan
259316, ccampbell
646125, thatmarvin
21412, djahandarie
98554, slik
1878, pilt
15870, wvanbergen
84159, kmcphillips
887610, trishume
1075591, jnormore
249488, garethson
133, dkubb
4521864, jonathankwok
696663, BlakeMesdag
18969, albiere
123726, jbrowning
13390421, MalazAlamir
44215, akeem
5644083, michaelsunglee
821735, melari
155722, camfowler
623775, eboswort
603805, scottlangendyk
33376830, jiblits
77801, smartacus
4197943, robfoster
2193381, jeromecornet
6838, nigelramsay
55985, peterjm
26002, lucasuyezu
1266229, tamcgoey
5634381, alexcameron89
3832753, maartenvg
8088, timwah
7748, camilo
4303686, csfrancis
158950, airhorns
193744, mcgain
2072686, fw42
954402, dylanahsmith
451373, xldenis
1284, burke
2053039, EiNSTeiN-
833383, arthurnn
8122246, Edouard-chin
22621, christhomson
19192189, casperisfine
43660, kvs
1829, jfontan
4607, kleb
58940, joshuasiler
6323, TwP
682680, greggawatt
22908, knowuh
247241, tpo
15188, edraut
425619, jdblake
251545, pathawks
7389, jede
1259, britt
247664, robtaylor
20611, plamb
9976, lostfly
8467, somebee
51795, gix
920417, fsaravia
1066, solnic
102, BrianTheCoder
34694, merbjedi
19127, nitsujw
11319, andyferra
933422, rhc2104
2242, softprops
5952, cnk
902, kennyp
8125, jautero
482337, davidelbe
28695, esb
37427, torgoton
1135, trym
83475, lawso017
8926, blaxter
6690, joncanady
823728, brandonh
8140, lutzky
33200, plytophogy
267, cwsaylor
8163, frioux
8168, CMon
8169, wspr
200303, vdboor
145644, idlesign
1906841, philipaconrad
65385, jjjjeeffff
347902, cyberklin
356427, agopaul
113383, rlaager
88460, jlogsdon
755111, cicerocomp
1058676, danielchatfield
169950, jsilva
20320, retro
5136, rpj
86022, kdonovan
8178, mwarnock
8177, viking
2729, bickfordb
8215, Inferis
5460, atog
4193, vitaly
16501, zev
1870, seanohalpin
8156, xjunior
3025, kernow
14007, justinko
116203, amontano
3632, puttiz
9813, richpoirier
338, hchoroomi
1946, herrtreas
9109012, null-a
8001, wilkes
93, imownbey
8316, dsabanin
1020, justinweiss
118006, michaeldeitcher
3228, alexeypegov
8358, felipec
74973, thaytan
38434, cymacs
12823, FrederikVernelen
106810, bilboed
3475024, dschleef
5101050, SriramamurtiK
25613, dfiloni
104028, frasten
180213, alvarezp
46916, deadcow
12832, ceyusa
1063865, EionRobb
26229212, Vililikku
946815, erifre
386284, demoulin
434852, dneto
422837, medeshago
471530, jisakiel
9646495, turanjanin
1772540, kahing
49213, keirlawson
4346924, Simoma
2496830, scontini76
513595, tomgr
997819, koalahong
8139, beenhero
567505, ptitoliv
7419, scottned
7486, cbeck
7432, netphase
408693, durrantm
549, rmanalan
4488, swombat
8430, monkpow
3427, wick3d
1217799, adrenalin
503143, xfade
8440, amikula
67913, Trevoke
87579, MatMoore
8445, zpao
3866, notahat
8460, jwiegley
2674, oc
8462, mikaelvik
1914, mhw
2708, Inviz
8465, motemen
8469, hubris
8472, svenax
3474334, dadap
8738481, jkersell
959, glv
8477, fdb
16610, pioto
17961, mdonoughe
55294, silviu
55005, grampajoe
6721, bartman
7452727, JanZerebecki
86657, dark
22177, octplane
43937, csabahenk
120866, geemoo
1017726, wavexx
1997391, amonakov
29155, be1
11639, iosadchiy
214729, kitwestneat
156310, seken
82626, binki
8365, haru01
2173, langalex
8487, ckreager
271877, dgutov
2034773, kzkn
4231743, rranelli
24980, ineu
1710874, imtayadeway
339165, cqql
120457, asok
223625, kaofelix
20277, rejeep
985416, dunn
237993, Kukunin
161737, psylinse
5204531, micdahl
1153041, dcluna
25693, ignacy
115649, byplayer
5317, textgoeshere
209175, alesguzik
149238, ananthakumaran
5064, davidw
10779, earakaki
12424770, omnistegan
184571, Jell
795, DimaD
35075, chrishas35
67206, carlbrown
205423, samsonasu
5781611, boatrite
533751, tylerdooling
2194, foucist
53164, avsm
8482, tominsam
2734, eklitzke
8519, makkalot
7295, michaelee
8025, leanucci
4970, gugod
4883, rakuto
8534, hank
172282, ripper234
39327, stockrt
2520, fred
292021, elmatou
27529, lidaobing
8563, jaoswald
8577, dscape
553184, Kaboca
5848891, Croebh
2211000, Xerrabaldy
285941, vafada
2458970, gherzbrun
6553, piranha
8583, timparkin
8961, KenMacD
86281, rnorbauer
7404, hectoregm
7567, cappelaere
88676, aderyabin
9566, zukunftsalick
21304, rab
209, jakehow
4805, cgriego
50656, kathgironpe
625508, jfields
414548, diegocarrera
35431, der-flo
266805, ggstuart
9943, jongilbraith
170163, ksoderstrom
41162, karmajunkie
169211, nsmj
444, mokolabs
275681, peterkovacs
22879, runcoderun1
4425, beppu
8642, awwaiid
145822, ctfliblime
56743, chorny
6896, robolson
5241, mrinterweb
41504, tjstankus
10182, tonyc
10732, anirudh
716, malomalo
16063, ehamberg
471776, UlrikBuchholtz
49260, amjith
339062, holophrastic
25943, weierophinney
84346, tksohishi
36284, trygvis
8571, mrschyte
1501, carlo
33185, gleber
3782, zerok
379, methodmissing
7307, thinkerbot
9424, wwwjscom
14046, dvrensk
2161215, kedebug
2621, bradfitz
66832, dormando
96715, lindner
8673, trondn
30640, steveyen
8671, BrianAker
187649, kroki
265817, toofishes
3847, evmar
50152, victorkirkebo
103075, brion
715979, dpaneda
56297, bremner
126949, dsporter
28866, elambert
4849531, mjhostet
95156, emonty
75905, athomason
152107, crucially
106670, CaptTofu
11832, lenn0x
25731, hyper
2660549, robodchristian
9230, electrum
569776, onethumb
2229339, lizmat
18175, bryanwoods
8681, waltz
1673899, andygeers
8536, hugs
8699, jschementi
3303, jedbrown
1081, ismasan
6324, swaits
8740, tclarke
1374, Interrupt
11764, gdelfino
125620, ronen
59781, theaboutbox
157946, DohMoose
15918, flori
38080, gmccreight
58913, skamithi
8763, danielw
163582, yihui
15871952, dongzhuoer
22243578, gwarnes-mdsol
8436725, reikoch
1372890, wibeasley
2593, zodttd
25189, alexistoulotte
12354, sebastienluquet
13811, netzpirat
28194, jayroh
5254, oriolgual
32551, davglass
258, kommen
7044, bbhoss
30663, sanko
33693, bdrewery
11472, cmelbye
18612, jakedouglas
1725, rmcafee
969, conorh
4344, nixme
1037, zmack
27097, nevernormal1
16705, phallstrom
9730, wolpos
3331, jim
12618, aughey
11835, keithpitty
4511, maxlapshin
8799, kylecordes
72198, kronn
20167, ohadlevy
109773, ares
1434927, mmoll
49752, lzap
429763, stbenjam
2208, svenfuchs
6646, pberry
5378, siannopollo
8839, cardoe
11307, dev-zero
7069, nelstrom
1385, jonshea
8513, runderwood
8887, mbsullivan
9533, danpreston
20800, thefunk
8900, magnusjonsson
6081, nuex
67767, joebushi
150485, krekoten
5959, juanger
210438, lunysska
8902, vidriloco
1042442, disassemblyline
43233, eric1234
9293, charettes
633614, rafalwrzeszcz
1142, michaelbarton
1998, bioinformaticszen
8948, binnyva
160304, skoppensboer
32618, pmenglund
38989, rchanter
8964, nklein
4890, modgeosys
3737, pjones
336, brupm
4188, roberto
4285, daviscabral
5977, kdwinter
16872, GuyLewin
11898, alanrice
1432, stphnclysmth
3753969, kzmi
16046, patheticpat
17807, turutosiya
8780, weavejester
15422, arohner
63508, budu
75173, lrenn
91722, rnewman
7993, chrisvest
47489, cemerick
29839, atroche
8425, pupeno
447579, rodnaph
15569, blinks
9784, eagleflo
109629, jafingerhut
18527, hjiang
669671, gsnewmark
2363198, joephayes
648087, Deraen
810595, mjroghelia
563587, mvitz
61163, paulbutcher
160011, ptaoussanis
20792, paraseba
600464, svdm
1624090, xiongtx
40791, misfo
85867, zuzkins
5054, tiegz
4137, supaspoida
8995, jmac
1844, ryanlowe
9643, sandro
32871, cjohansen
16343, simplogical
108144, seifertd
3999, zerowidth
8999, sur
8614, deanmao
386545, jcoutch
9017, marceloguedes
6284, Singletoned
9023, Constellation
2750264, paolo-caroni
71306, gass
237116, dinkel
9054, jvoorhis
9064, selahb
9051, austintaylor
9052, paulnicholson
168053, kauerrolemodel
190067, philr
9087, mheath
389, therubymug
3321, wuputah
1302, mdiep
9169, kmeister2000
48092, polymar
9074, kaykay
9101, logan
7443, harold
14202, DesigningPatterns
43111, quatauta
1277338, steventebrinke
9709, bbeardsley
1673890, hlogmans
1130010, cbaines
605447, chrislwade
114001, lailsonbm
69308, Domon
939106, diegosteiner
39493, hayesr
4048, kaichen
22600, mjy
168534, neilpennell
22493, nolman
978340, OndroNR
984, phlipper
1215, ryanwilliams
114081, Wolfer
1316, mallipeddi
7728, calvincorreli
52359, lleger
19874, jch
2551, suls
3501, jrray
15909, jzw
1070, stympy
12206, mmangino
6681, stopdropandrew
200407, braintreeps
25200, cbillen
926219, erictarn
84694, guynaor
40264, bowsersenior
96040, danwinship
151380, hughsie
9175, krh
5441, soemirno
386512, KitaitiMakoto
3317498, coledot
12194123, rlue
87769, windix
158883, sadfuzzy
338027, samwho
47740, rekado
61553, rctay
97321, fletcher
416025, matttyson
2466600, Zaffy
21826, ingydotnet
8435, phillip
7322, A-OK
3221, dje
89828, ggodet-bar
1287, tomafro
9188, kylecronin
5257, dann
17865, Arachnid
9195, pic
9128, youpy
5443, mathieul
282514, ilyakatz
59449, jamesotron
9214, xrg
740022, jcollie
37142, steingrd
9217, orestis
9180, tjackiw
1169458, grubba
20304, neotron
381407, hww3
4303140, riffraff169
2543983, BuGlessRB
37268319, Mubo71
104940, gerberb
1170613, hungerf3
1177704, exodusd
11036018, bos4711
1396030, pomac303
7615365, qboosh
863409, kaivoigt
15835119, rel123
572706, FransUrbo
11851, BrentW
11123, sneakin
1431, paulstansifer
4340, jsmecham
9248, kamu
9168, swdyh
82213, nanto
9550, ku
610464, t-f-m
31941, ucnv
3253, pacifists
9258, georgious
1064585, otake84
13290, l4rk
9272, m3talsmith
58314, gadomski
5369, dokai
6320, kb
9253, spoike
9294, yannlugrin
5889, davidn
8065, did
94366, unclebilly
35137, mkurkov
12719, cdinger
371739, mcmorgan
3082, joekhoobyar
602226, nhance
191847, rypit
148634, basking2
2079110, aleksandrs-ledovskis
12577, alexrothenberg
362269, BrandonMathis
1090793, ctreatma
454924, sunndog
7429, openface
13650269, jbotelho2-bb
1924768, riyengar8
1462090, sanelson2000
8074583, chriger
6229, mjuneja
1393, tageorgiou
9298, keith74
5227, jjune
9309, zamri
11587, coryodaniel
787, joe
2772, mayo
18140, aq1018
484, mreid
9322, clemency
9321, mop
5943, nominolo
157521, thomie
639317, kerneis
1561141, smcv
139208, adrianheine
209390, kmels
124690, AlD
24254, dbueno
307277, erikd
1692110, kurmanka
290341, jech
352559, gwern
944152, erasmospunk
1684354, dbaxa
238590, flofuchs
8331921, jmdcal
1459385, movermeyer
421388, paulcw
2807888, whummer
662280, dicos
18378, nainu
331084, dpimenov
63207, midgetspy
1086789, EchelonFour
890156, jankatins
335713, etabard
199635, tremby
656704, lad1337
36478, dougalsutherland
699860, mr-orange
1940984, mspieth
19015, mge
151929, minrk
967294, smeggingsmegger
81227, someone561
659, gebi
123736, halzy
15641, samoli
831605, dabble
22959, cmdrkeene
9372, manuel
9377, carlism
4271, saturnflyer
14033, buntine
43102, jcasimir
10655, jacius
10047, sjlombardo
186424, panthomakos
244897, cwise
3827, codebutler
38699, JohnSmall
1907, sabman
117393, rjft197
6733, turbana
6360, CarlosGabaldon
176950, vapier
9397, telmich
143473, dankamongmen
526481, amboar
6665730, krytarowski
206311, ulm
6984330, iljavs
1471149, dimkr
1307346, guillemj
549539, SeanMcG
96682, aelmahmoudy
1515, ebb
25002779, adamroyle
30786, Fiona
3086, woods
214, mloughran
1254604, denniskuczynski
103654, tjchambers
1198, imbriaco
4449, cainlevy
75171, christopherwright
9421, adamsanderson
56195, bitboxer
11749, salicio
5226, jballanc
441642, manewitz
426446, derand
9431, tslocum
5775861, rainhill
39277, regularfry
107800, baconpat
42257, wolframarnold
128750, benbc
16060, fuzzie
9473, bdonlan
172800, nornagon
535325, diagonalfish
1602, nmariz
17035, nhocki
9623, wheels
620331, tomwolfe
132150, wiehann
3921, dayne
6273, nuin
5390, michaeljones
692903, magnusmorton
903, luke0x
21595, cachafla
28346, MischaTheEvil
10796837, fathomssen
2784006, gozuk16
81361, relson
5934, jamesbebbington
91207, dchew
523991, AKoetsier
4278, avit
748658, saraswat
10987, packagethief
2419, shuber
9612, rdpeng
23763, jefferis
5304060, jonathan-g
1970404, ginggs
9613, pkeane
708692, rthbound
130838, developingchris
1946610, segiddins
246978, justincampbell
461132, sol
53155, kaze
3201135, vcavallo
34175, smerritt
233173, amanelis
2887858, deivid-rodriguez
16997, andrehjr
1908604, Choms
849, juliamae
494, saimonmoore
4651, joshmh
308724, tjschuck
668723, brunohenrique
2032157, fonica
496367, bdewater
1271348, besser82
16970798, cbrnrd
10403, cjolly
226170, mess110
296219, dyba
16205, jabley
4265, mferrier
23729, pbm
4565, remvee
1165788, jjoos
4876, genki
9633, dlwh
9651, bradx3
60910, bkw
306014, ericof
9641, awk
3585, shad
9650, mzp
7935, kjk
9016, ingoweiss
4490, tvandervossen
5459, felipemathies
52936, peelman
6340, yonnage
9699, tuffy
6374760, mtw00
41835, lemenkov
4268999, ryechus
984857, pushrax
7451862, jasonhl
1014540, gauravmc
97400, sirupsen
325821, davidcornu
1041278, richardmonette
207902, tjoyal
22897326, singpolyma-shopify
1112299, stomar
25774, mcr
1631174, evulse
1706826, eapache
378038, kristianpd
97820, bouk
36123, darkhelmet
341387, derrickreimer
40373, jamiemccarthy
15170, pudge
1683001, tvroom
9711, scc
609986, Xliff
41493, wolf
5144233, tlord
57716, brysgo
7330, mdeiters
